ID,STUDIES_ID,Site_L1,Site_L2,Site_L3,Site_long,Site_lat,Site_year,Site_month,Site_method,N,Species,Den_admin,Num_admin,Habitat,Den_hab,Num_hab,Den_unit,
9681,HUBEI_18,Hubei,NA,NA,,,2014,Total,Labor hour,1,Total,,,Hill,,4523,,
9682,HUBEI_18,Hubei,NA,NA,,,2014,Total,Labor hour,1,Culex pipiens quinquefasciatus,,,Livestock shed,,1050,,
9683,HUBEI_18,Hubei,NA,NA,,,2014,Total,Labor hour,1,Culex tritaeniorhynchus,,,Livestock shed,,2511,,
9684,HUBEI_18,Hubei,NA,NA,,,2014,Total,Labor hour,1,Armigeres subalbatus,,,Livestock shed,,1509,,
9685,HUBEI_18,Hubei,NA,NA,,,2014,Total,Labor hour,1,Anopheles sinensis,,,Livestock shed,,1211,,
9686,HUBEI_18,Hubei,NA,NA,,,2014,Total,Labor hour,1,Aedes albopictus,,,Livestock shed,,1,,
9687,HUBEI_18,Hubei,NA,NA,,,2014,Total,Labor hour,1,Total,,,Livestock shed,,6282,,
9688,HUBEI_18,Hubei,NA,NA,,,2014,Total,Labor hour,1,Culex pipiens quinquefasciatus,,,Livestock shed,,1423,,
9689,HUBEI_18,Hubei,NA,NA,,,2014,Total,Labor hour,1,Culex tritaeniorhynchus,,,Livestock shed,,119,,
9690,HUBEI_18,Hubei,NA,NA,,,2014,Total,Labor hour,1,Armigeres subalbatus,,,Livestock shed,,46,,
9691,HUBEI_18,Hubei,NA,NA,,,2014,Total,Labor hour,1,Anopheles sinensis,,,Livestock shed,,17,,
9692,HUBEI_18,Hubei,NA,NA,,,2014,Total,Labor hour,1,Aedes albopictus,,,Livestock shed,,2,,
9693,HUBEI_18,Hubei,NA,NA,,,2014,Total,Labor hour,1,Total,,,Livestock shed,,1607,,
9694,HUBEI_18,Hubei,NA,NA,,,2014,Total,Labor hour,1,Culex pipiens quinquefasciatus,,,Rural residential area,,2219,,
9695,HUBEI_18,Hubei,NA,NA,,,2014,Total,Labor hour,1,Culex tritaeniorhynchus,,,Rural residential area,,0,,
9696,HUBEI_18,Hubei,NA,NA,,,2014,Total,Labor hour,1,Armigeres subalbatus,,,Rural residential area,,0,,
9697,HUBEI_18,Hubei,NA,NA,,,2014,Total,Labor hour,1,Anopheles sinensis,,,Rural residential area,,0,,
9698,HUBEI_18,Hubei,NA,NA,,,2014,Total,Labor hour,1,Aedes albopictus,,,Rural residential area,,10,,
9699,HUBEI_18,Hubei,NA,NA,,,2014,Total,Labor hour,1,Total,,,Rural residential area,,2229,,
9700,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,1997,Total,Labor hour,1,Total,,,Urban residential area,47.82,,individuals/(person，hour),
9701,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,1998,Total,Labor hour,1,Total,,,Urban residential area,36.25,,individuals/(person，hour),
9702,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,1999,Total,Labor hour,1,Total,,,Urban residential area,38.21,,individuals/(person，hour),
9703,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,2000,Total,Labor hour,1,Total,,,Urban residential area,74.41,,individuals/(person，hour),
9704,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,2001,Total,Labor hour,1,Total,,,Urban residential area,96.16,,individuals/(person，hour),
9705,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,2002,Total,Labor hour,1,Total,,,Urban residential area,49.47,,individuals/(person，hour),
9706,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,2003,Total,Labor hour,1,Total,,,Urban residential area,42.42,,individuals/(person，hour),
9707,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,2004,Total,Labor hour,1,Total,,,Urban residential area,43.47,,individuals/(person，hour),
9708,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,2005,Total,Labor hour,1,Total,,,Urban residential area,51.72,,individuals/(person，hour),
9709,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,2006,Total,Labor hour,1,Total,,,Urban residential area,71.69,,individuals/(person，hour),
9710,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,2007,Total,Labor hour,1,Total,,,Urban residential area,49.31,,individuals/(person，hour),
9711,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,2008,Total,Labor hour,1,Total,,,Urban residential area,49.47,,individuals/(person，hour),
9712,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,2009,Total,Labor hour,1,Total,,,Urban residential area,42.41,,individuals/(person，hour),
9713,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,1997,Total,Labor hour,1,Armigeres subalbatus,,,Urban residential area,23.49,,individuals/(person，hour),
9714,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,1998,Total,Labor hour,1,Armigeres subalbatus,,,Urban residential area,2.03,,individuals/(person，hour),
9715,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,1999,Total,Labor hour,1,Armigeres subalbatus,,,Urban residential area,20.2,,individuals/(person，hour),
9716,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,2000,Total,Labor hour,1,Armigeres subalbatus,,,Urban residential area,49.19,,individuals/(person，hour),
9717,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,2001,Total,Labor hour,1,Armigeres subalbatus,,,Urban residential area,76.35,,individuals/(person，hour),
9718,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,2002,Total,Labor hour,1,Armigeres subalbatus,,,Urban residential area,26.94,,individuals/(person，hour),
9719,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,2003,Total,Labor hour,1,Armigeres subalbatus,,,Urban residential area,19.89,,individuals/(person，hour),
9720,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,2004,Total,Labor hour,1,Armigeres subalbatus,,,Urban residential area,24.56,,individuals/(person，hour),
9721,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,2005,Total,Labor hour,1,Armigeres subalbatus,,,Urban residential area,29.21,,individuals/(person，hour),
9722,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,2006,Total,Labor hour,1,Armigeres subalbatus,,,Urban residential area,43.76,,individuals/(person，hour),
9723,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,2007,Total,Labor hour,1,Armigeres subalbatus,,,Urban residential area,37.61,,individuals/(person，hour),
9724,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,2008,Total,Labor hour,1,Armigeres subalbatus,,,Urban residential area,43.16,,individuals/(person，hour),
9725,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,2009,Total,Labor hour,1,Armigeres subalbatus,,,Urban residential area,38.8,,individuals/(person，hour),
9726,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,1997,Total,Labor hour,1,Culex tritaeniorhynchus,,,Urban residential area,3.67,,individuals/(person，hour),
9727,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,1998,Total,Labor hour,1,Culex tritaeniorhynchus,,,Urban residential area,3.83,,individuals/(person，hour),
9728,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,1999,Total,Labor hour,1,Culex tritaeniorhynchus,,,Urban residential area,3.07,,individuals/(person，hour),
9729,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,2000,Total,Labor hour,1,Culex tritaeniorhynchus,,,Urban residential area,3.22,,individuals/(person，hour),
9730,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,2001,Total,Labor hour,1,Culex tritaeniorhynchus,,,Urban residential area,3.37,,individuals/(person，hour),
9731,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,2002,Total,Labor hour,1,Culex tritaeniorhynchus,,,Urban residential area,2.62,,individuals/(person，hour),
9732,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,2003,Total,Labor hour,1,Culex tritaeniorhynchus,,,Urban residential area,4.57,,individuals/(person，hour),
9733,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,2004,Total,Labor hour,1,Culex tritaeniorhynchus,,,Urban residential area,3.84,,individuals/(person，hour),
9734,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,2005,Total,Labor hour,1,Culex tritaeniorhynchus,,,Urban residential area,3.99,,individuals/(person，hour),
9735,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,2006,Total,Labor hour,1,Culex tritaeniorhynchus,,,Urban residential area,9.54,,individuals/(person，hour),
9736,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,2007,Total,Labor hour,1,Culex tritaeniorhynchus,,,Urban residential area,6.98,,individuals/(person，hour),
9737,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,2008,Total,Labor hour,1,Culex tritaeniorhynchus,,,Urban residential area,4.43,,individuals/(person，hour),
9738,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,2009,Total,Labor hour,1,Culex tritaeniorhynchus,,,Urban residential area,3.67,,individuals/(person，hour),
9739,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,1997,Total,Labor hour,1,Culex pipiens,,,Urban residential area,18.99,,individuals/(person，hour),
9740,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,1998,Total,Labor hour,1,Culex pipiens,,,Urban residential area,7.43,,individuals/(person，hour),
9741,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,1999,Total,Labor hour,1,Culex pipiens,,,Urban residential area,18.39,,individuals/(person，hour),
9742,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,2000,Total,Labor hour,1,Culex pipiens,,,Urban residential area,17.64,,individuals/(person，hour),
9743,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,2001,Total,Labor hour,1,Culex pipiens,,,Urban residential area,16.89,,individuals/(person，hour),
9744,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,2002,Total,Labor hour,1,Culex pipiens,,,Urban residential area,23.34,,individuals/(person，hour),
9745,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,2003,Total,Labor hour,1,Culex pipiens,,,Urban residential area,16.29,,individuals/(person，hour),
9746,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,2004,Total,Labor hour,1,Culex pipiens,,,Urban residential area,16.45,,individuals/(person，hour),
9747,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,2005,Total,Labor hour,1,Culex pipiens,,,Urban residential area,18.4,,individuals/(person，hour),
9748,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,2006,Total,Labor hour,1,Culex pipiens,,,Urban residential area,13.14,,individuals/(person，hour),
9749,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,2007,Total,Labor hour,1,Culex pipiens,,,Urban residential area,3.38,,individuals/(person，hour),
9750,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,2008,Total,Labor hour,1,Culex pipiens,,,Urban residential area,7.13,,individuals/(person，hour),
9751,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,2009,Total,Labor hour,1,Culex pipiens,,,Urban residential area,7.28,,individuals/(person，hour),
9752,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,1997,Total,Labor hour,1,Anopheles sinensis,,,Urban residential area,5.48,,individuals/(person，hour),
9753,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,1998,Total,Labor hour,1,Anopheles sinensis,,,Urban residential area,25.45,,individuals/(person，hour),
9754,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,1999,Total,Labor hour,1,Anopheles sinensis,,,Urban residential area,4.88,,individuals/(person，hour),
9755,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,2000,Total,Labor hour,1,Anopheles sinensis,,,Urban residential area,12.24,,individuals/(person，hour),
9756,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,2001,Total,Labor hour,1,Anopheles sinensis,,,Urban residential area,5.17,,individuals/(person，hour),
9757,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,2002,Total,Labor hour,1,Anopheles sinensis,,,Urban residential area,4.42,,individuals/(person，hour),
9758,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,2003,Total,Labor hour,1,Anopheles sinensis,,,Urban residential area,7.28,,individuals/(person，hour),
9759,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,2004,Total,Labor hour,1,Anopheles sinensis,,,Urban residential area,9.24,,individuals/(person，hour),
9760,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,2005,Total,Labor hour,1,Anopheles sinensis,,,Urban residential area,9.4,,individuals/(person，hour),
9761,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,2006,Total,Labor hour,1,Anopheles sinensis,,,Urban residential area,13.13,,individuals/(person，hour),
9762,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,2007,Total,Labor hour,1,Anopheles sinensis,,,Urban residential area,4.28,,individuals/(person，hour),
9763,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,2008,Total,Labor hour,1,Anopheles sinensis,,,Urban residential area,4.43,,individuals/(person，hour),
9764,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,2009,Total,Labor hour,1,Anopheles sinensis,,,Urban residential area,3.68,,individuals/(person，hour),
9765,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,1997,Total,Labor hour,1,Total,,,Livestock shed,367.62,,individuals/(person，hour),
9766,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,1998,Total,Labor hour,1,Total,,,Livestock shed,221.55,,individuals/(person，hour),
9767,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,1999,Total,Labor hour,1,Total,,,Livestock shed,150.27,,individuals/(person，hour),
9768,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,2000,Total,Labor hour,1,Total,,,Livestock shed,306.64,,individuals/(person，hour),
9769,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,2001,Total,Labor hour,1,Total,,,Livestock shed,358.94,,individuals/(person，hour),
9770,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,2002,Total,Labor hour,1,Total,,,Livestock shed,157.59,,individuals/(person，hour),
9771,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,2003,Total,Labor hour,1,Total,,,Livestock shed,161.12,,individuals/(person，hour),
9772,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,2004,Total,Labor hour,1,Total,,,Livestock shed,141.88,,individuals/(person，hour),
9773,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,2005,Total,Labor hour,1,Total,,,Livestock shed,197.48,,individuals/(person，hour),
9774,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,2006,Total,Labor hour,1,Total,,,Livestock shed,220.46,,individuals/(person，hour),
9775,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,2007,Total,Labor hour,1,Total,,,Livestock shed,119.92,,individuals/(person，hour),
9776,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,2008,Total,Labor hour,1,Total,,,Livestock shed,126.71,,individuals/(person，hour),
9777,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,2009,Total,Labor hour,1,Total,,,Livestock shed,104.2,,individuals/(person，hour),
9778,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,1997,Total,Labor hour,1,Armigeres subalbatus,,,Livestock shed,146.48,,individuals/(person，hour),
9779,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,1998,Total,Labor hour,1,Armigeres subalbatus,,,Livestock shed,146.76,,individuals/(person，hour),
9780,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,1999,Total,Labor hour,1,Armigeres subalbatus,,,Livestock shed,91.74,,individuals/(person，hour),
9781,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,2000,Total,Labor hour,1,Armigeres subalbatus,,,Livestock shed,225.35,,individuals/(person，hour),
9782,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,2001,Total,Labor hour,1,Armigeres subalbatus,,,Livestock shed,332.93,,individuals/(person，hour),
9783,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,2002,Total,Labor hour,1,Armigeres subalbatus,,,Livestock shed,92.55,,individuals/(person，hour),
9784,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,2003,Total,Labor hour,1,Armigeres subalbatus,,,Livestock shed,70.06,,individuals/(person，hour),
9785,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,2004,Total,Labor hour,1,Armigeres subalbatus,,,Livestock shed,73.59,,individuals/(person，hour),
9786,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,2005,Total,Labor hour,1,Armigeres subalbatus,,,Livestock shed,80.35,,individuals/(person，hour),
9787,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,2006,Total,Labor hour,1,Armigeres subalbatus,,,Livestock shed,165.17,,individuals/(person，hour),
9788,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,2007,Total,Labor hour,1,Armigeres subalbatus,,,Livestock shed,103.66,,individuals/(person，hour),
9789,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,2008,Total,Labor hour,1,Armigeres subalbatus,,,Livestock shed,110.45,,individuals/(person，hour),
9790,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,2009,Total,Labor hour,1,Armigeres subalbatus,,,Livestock shed,91.19,,individuals/(person，hour),
9791,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,1997,Total,Labor hour,1,Culex tritaeniorhynchus,,,Livestock shed,26.16,,individuals/(person，hour),
9792,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,1998,Total,Labor hour,1,Culex tritaeniorhynchus,,,Livestock shed,13.42,,individuals/(person，hour),
9793,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,1999,Total,Labor hour,1,Culex tritaeniorhynchus,,,Livestock shed,7.18,,individuals/(person，hour),
9794,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,2000,Total,Labor hour,1,Culex tritaeniorhynchus,,,Livestock shed,59.49,,individuals/(person，hour),
9795,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,2001,Total,Labor hour,1,Culex tritaeniorhynchus,,,Livestock shed,4.47,,individuals/(person，hour),
9796,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,2002,Total,Labor hour,1,Culex tritaeniorhynchus,,,Livestock shed,4.76,,individuals/(person，hour),
9797,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,2003,Total,Labor hour,1,Culex tritaeniorhynchus,,,Livestock shed,5.02,,individuals/(person，hour),
9798,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,2004,Total,Labor hour,1,Culex tritaeniorhynchus,,,Livestock shed,5.29,,individuals/(person，hour),
9799,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,2005,Total,Labor hour,1,Culex tritaeniorhynchus,,,Livestock shed,2.31,,individuals/(person，hour),
9800,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,2006,Total,Labor hour,1,Culex tritaeniorhynchus,,,Livestock shed,5.84,,individuals/(person，hour),
9801,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,2007,Total,Labor hour,1,Culex tritaeniorhynchus,,,Livestock shed,6.13,,individuals/(person，hour),
9802,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,2008,Total,Labor hour,1,Culex tritaeniorhynchus,,,Livestock shed,3.13,,individuals/(person，hour),
9803,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,2009,Total,Labor hour,1,Culex tritaeniorhynchus,,,Livestock shed,3.39,,individuals/(person，hour),
9804,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,1997,Total,Labor hour,1,Culex pipiens,,,Livestock shed,35.91,,individuals/(person，hour),
9805,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,1998,Total,Labor hour,1,Culex pipiens,,,Livestock shed,23.18,,individuals/(person，hour),
9806,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,1999,Total,Labor hour,1,Culex pipiens,,,Livestock shed,16.94,,individuals/(person，hour),
9807,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,2000,Total,Labor hour,1,Culex pipiens,,,Livestock shed,13.97,,individuals/(person，hour),
9808,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,2001,Total,Labor hour,1,Culex pipiens,,,Livestock shed,4.46,,individuals/(person，hour),
9809,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,2002,Total,Labor hour,1,Culex pipiens,,,Livestock shed,17.77,,individuals/(person，hour),
9810,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,2003,Total,Labor hour,1,Culex pipiens,,,Livestock shed,40.79,,individuals/(person，hour),
9811,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,2004,Total,Labor hour,1,Culex pipiens,,,Livestock shed,37.82,,individuals/(person，hour),
9812,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,2005,Total,Labor hour,1,Culex pipiens,,,Livestock shed,47.83,,individuals/(person，hour),
9813,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,2006,Total,Labor hour,1,Culex pipiens,,,Livestock shed,18.84,,individuals/(person，hour),
9814,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,2007,Total,Labor hour,1,Culex pipiens,,,Livestock shed,15.86,,individuals/(person，hour),
9815,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,2008,Total,Labor hour,1,Culex pipiens,,,Livestock shed,16.15,,individuals/(person，hour),
9816,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,2009,Total,Labor hour,1,Culex pipiens,,,Livestock shed,13.15,,individuals/(person，hour),
9817,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,1997,Total,Labor hour,1,Anopheles sinensis,,,Livestock shed,143.23,,individuals/(person，hour),
9818,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,1998,Total,Labor hour,1,Anopheles sinensis,,,Livestock shed,36.18,,individuals/(person，hour),
9819,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,1999,Total,Labor hour,1,Anopheles sinensis,,,Livestock shed,26.7,,individuals/(person，hour),
9820,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,2000,Total,Labor hour,1,Anopheles sinensis,,,Livestock shed,4.21,,individuals/(person，hour),
9821,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,2001,Total,Labor hour,1,Anopheles sinensis,,,Livestock shed,17.48,,individuals/(person，hour),
9822,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,2002,Total,Labor hour,1,Anopheles sinensis,,,Livestock shed,40.51,,individuals/(person，hour),
9823,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,2003,Total,Labor hour,1,Anopheles sinensis,,,Livestock shed,31.04,,individuals/(person，hour),
9824,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,2004,Total,Labor hour,1,Anopheles sinensis,,,Livestock shed,5.31,,individuals/(person，hour),
9825,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,2005,Total,Labor hour,1,Anopheles sinensis,,,Livestock shed,57.6,,individuals/(person，hour),
9826,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,2006,Total,Labor hour,1,Anopheles sinensis,,,Livestock shed,28.61,,individuals/(person，hour),
9827,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,2007,Total,Labor hour,1,Anopheles sinensis,,,Livestock shed,9.38,,individuals/(person，hour),
9828,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,2008,Total,Labor hour,1,Anopheles sinensis,,,Livestock shed,6.39,,individuals/(person，hour),
9829,HUBEI_19,Chongqing,Chongqing,Changshou,106.98,29.77,2009,Total,Labor hour,1,Anopheles sinensis,,,Livestock shed,9.89,,individuals/(person，hour),
9830,HUBEI_19,Chongqing,Chongqing,Wanzhou,108.4,30.73,1997,Total,Labor hour,1,Total,,,Urban residential area,118.58,,individuals/(person，hour),
9831,HUBEI_19,Chongqing,Chongqing,Wanzhou,108.4,30.73,1998,Total,Labor hour,1,Total,,,Urban residential area,115.04,,individuals/(person，hour),
9832,HUBEI_19,Chongqing,Chongqing,Wanzhou,108.4,30.73,1999,Total,Labor hour,1,Total,,,Urban residential area,104.42,,individuals/(person，hour),
9833,HUBEI_19,Chongqing,Chongqing,Wanzhou,108.4,30.73,2000,Total,Labor hour,1,Total,,,Urban residential area,67.26,,individuals/(person，hour),
9834,HUBEI_19,Chongqing,Chongqing,Wanzhou,108.4,30.73,2001,Total,Labor hour,1,Total,,,Urban residential area,61.95,,individuals/(person，hour),
9835,HUBEI_19,Chongqing,Chongqing,Wanzhou,108.4,30.73,2002,Total,Labor hour,1,Total,,,Urban residential area,53.1,,individuals/(person，hour),
9836,HUBEI_19,Chongqing,Chongqing,Wanzhou,108.4,30.73,2003,Total,Labor hour,1,Total,,,Urban residential area,61.95,,individuals/(person，hour),
9837,HUBEI_19,Chongqing,Chongqing,Wanzhou,108.4,30.73,2004,Total,Labor hour,1,Total,,,Urban residential area,37.17,,individuals/(person，hour),
9838,HUBEI_19,Chongqing,Chongqing,Wanzhou,108.4,30.73,2005,Total,Labor hour,1,Total,,,Urban residential area,35.4,,individuals/(person，hour),
9839,HUBEI_19,Chongqing,Chongqing,Wanzhou,108.4,30.73,2006,Total,Labor hour,1,Total,,,Urban residential area,38.94,,individuals/(person，hour),
9840,HUBEI_19,Chongqing,Chongqing,Wanzhou,108.4,30.73,2007,Total,Labor hour,1,Total,,,Urban residential area,97.35,,individuals/(person，hour),
